,LD1,LD2,LD3,fault
3630,-1.7950333251584134,0.39389957990210117,-0.2608659780663987,4
3631,-1.7760835372535497,0.4140821537021012,-0.28468161301359457,4
3632,-1.756719294317258,0.4341637477479662,-0.30842574329639333,4
3633,-1.7369453427715822,0.4541393739655293,-0.33209239662389295,4
3634,-1.7167665875645834,0.474004112172911,-0.35567579756463474,4
3635,-1.6961879779524252,0.4937530292545274,-0.37917001939099243,4
3636,-1.6752146215129946,0.513381273465941,-0.40256934828790164,4
3637,-1.6538516734370416,0.532883990414471,-0.4258679433973441,4
3638,-1.6321044368166489,0.5522563998101968,-0.44906016126476883,4
3639,-1.6099782594973964,0.5714937165640231,-0.47214022329064637,4
3640,-1.5874786299505081,0.5905912195381707,-0.49510252379311187,4
3641,-1.5646110743805446,0.6095441746814368,-0.5179413145619651,4
3642,-1.5413812588516214,0.6283479165948691,-0.5406510212370851,4
3643,-1.51779489037284,0.6469977792602049,-0.5632259486829737,4
3644,-1.4938578109375573,0.6654891726758198,-0.5856605880534835,4
3645,-1.4695759076385393,0.683817520265222,-0.6079493370474562,4
3646,-1.4449551996597898,0.7019783246025256,-0.6300867797253937,4
3647,-1.420001744443027,0.71996709675328,-0.6520674024906429,4
3648,-1.3947217248707262,0.7377794228101672,-0.6738858625342924,4
3649,-1.3691213596370235,0.7554108939508893,-0.6955367154696288,4
3650,-1.3432069859794589,0.7728571729665571,-0.717014676090238,4
3651,-1.3169849775580271,0.7901139341890575,-0.7383143721797656,4
3652,-1.290461822831985,0.807176928415351,-0.7594305982907409,4
3653,-1.2636440489749496,0.8240419309973169,-0.7803580809309841,4
3654,-1.2365382939463696,0.84070479735605,-0.8010917188505566,4
3655,-1.2091512309553656,0.8571614067866681,-0.8216263515478548,4
3656,-1.1814896398638408,0.8734077208853961,-0.8419569788673782,4
3657,-1.1535603309193314,0.8894397215556352,-0.862078537758875,4
3658,-1.125370213224822,0.9052534663990923,-0.8819861177174566,4
3659,-1.096926225520015,0.9208450376434811,-0.9016747489160456,4
3660,-1.068235403441546,0.9362105985281854,-0.9211396163258757,4
3661,-1.039304808719902,0.951346340615353,-0.9403758623255981,4
3662,-1.0101415977778807,0.9662485430084884,-0.959378788185616,4
3663,-0.9807529528970992,0.9809135191102591,-0.9781436628188893,4
3664,-0.9511461442374675,0.9953376674752853,-0.9966659111462658,4
3665,-0.9213284638190486,1.0095174212577822,-1.0149409241824425,4
3666,-0.891307284785343,1.0234492953722083,-1.0329642419498204,4
3667,-0.8610900013211064,1.0371298403585762,-1.0507313731489252,4
3668,-0.8306840837766204,1.0505556906456197,-1.0682379724129856,4
3669,-0.80009702034156,1.0637235197571286,-1.0854796726088383,4
3670,-0.7693363721177914,1.076630087855288,-1.1024522587071985,4
3671,-0.7384097171499809,1.089272200698884,-1.1191515024780807,4
3672,-0.7073247013272884,1.101646752197899,-1.1355733286780125,4
3673,-0.6760889933553453,1.1137506913528181,-1.151713671766209,4
3674,-0.6447102849531311,1.1255810158425337,-1.1675685319029887,4
3675,-0.6131963380404521,1.1371348270981856,-1.1831340237308268,4
3676,-0.5815549290844448,1.148409272583036,-1.198406318091996,4
3677,-0.5497938555707873,1.1594015611033144,-1.213381611490387,4
3678,-0.5179209642996119,1.1701089858362204,-1.2280562390988248,4
3679,-0.48594410993707293,1.1805288975415125,-1.2424265451943683,4
3680,-0.4538711943281426,1.1906587348021376,-1.2564890186829631,4
3681,-0.4217101214080754,1.2004959898847807,-1.2702401610964442,4
3682,-0.3894688398944533,1.2100382488813441,-1.283676615793058,4
3683,-0.3571552945283372,1.219283147971572,-1.2967950392770213,4
3684,-0.3247774699035076,1.2282284169390505,-1.3095922250192746,4
3685,-0.2923433445043922,1.2368718373558079,-1.3220649845901389,4
3686,-0.25986093280311323,1.2452112870161123,-1.334210268353905,4
3687,-0.2273382378976573,1.2532446958111774,-1.346025048400824,4
3688,-0.19478329655052934,1.2609700919930142,-1.3575064385476407,4
3689,-0.16220413205890655,1.2683855618977955,-1.3686515790652214,4
3690,-0.12960879270739195,1.2754892847141392,-1.379457748996829,4
3691,-0.09700531510209848,1.282279502692096,-1.3899222623329228,4
3692,-0.0644017500471057,1.288754545481967,-1.400042559887832,4
3693,-0.03180613790514985,1.294912813152324,-1.4098161215056624,4
3694,0.0007734725043896611,1.300752788660821,-1.4192405601744826,4
3695,0.0333290497539565,1.306273026210756,-1.4283135229794692,4
3696,0.06585255363980973,1.3114721672004641,-1.4370327949794603,4
3697,0.09833596430139219,1.3163489260450796,-1.4453962034501897,4
3698,0.13077126078995424,1.3209021039671947,-1.453401706936442,4
3699,0.16315044540975088,1.325130573093036,-1.4610473106197306,4
3700,0.19546552181290722,1.3290332967773582,-1.4683311528521226,4
3701,0.22770852111000095,1.3326093086277289,-1.4752514147457596,4
3702,0.2598714832376704,1.3358577286823328,-1.4818064098444237,4
3703,0.29194647700477805,1.3387777521885915,-1.487994499369372,4
3704,0.32392558193635035,1.341368661972412,-1.4938141757941275,4
3705,0.35580091346436826,1.3436298140951428,-1.4992639834677184,4
3706,0.38756459995683307,1.3455606561093794,-1.5043425972373128,4
3707,0.41920881002864135,1.3471607067637927,-1.509048747604551,4
3708,0.45072572802055466,1.3484295775874822,-1.513381292221021,4
3709,0.48210758459565123,1.3493669501485002,-1.5173391460406869,4
3710,0.5133466291476318,1.3499725990225901,-1.520921348151409,4
3711,0.5444351583695501,1.3502463704944978,-1.5241270013216237,4
3712,0.5753654986162958,1.3501881990133864,-1.5269553261285918,4
3713,0.6061300208016903,1.3497980963144938,-1.5294056121345947,4
3714,0.6367211301686719,1.349076161658555,-1.5314772681239033,4
3715,0.6671312809153654,1.3480225710618126,-1.533169770083945,4
3716,0.6973529673766764,1.346637586806776,-1.534482714289505,4
3717,0.7273787349054116,1.344921548628137,-1.5354157654900493,4
3718,0.7572011709560034,1.3428748832743824,-1.5359687062892529,4
3719,0.786812920545013,1.3404980926597954,-1.5361413889929467,4
3720,0.8162066734761217,1.3377917664557781,-1.5359337814496552,4
3721,0.845375181156621,1.3347565685742744,-1.535345923347557,4
3722,0.8743112421490217,1.331393250432554,-1.534377971075939,4
3723,0.903007720032355,1.3277026403073602,-1.5330301529025918,4
3724,0.9314575315293395,1.3236856496291796,-1.5313028125233514,4
3725,0.9596536579096278,1.3193432699188805,-1.529196367274202,4
3726,0.9875891398577985,1.3146765737971084,-1.5267113469417102,4
3727,1.0152570875879274,1.309686710860685,-1.5238483541533674,4
3728,1.0426506712601875,1.3043749134787024,-1.5206081065953811,4
3729,1.0697631334186324,1.2987424917429313,-1.5169913927412246,4
3730,1.096587782512225,1.2927908359480356,-1.5129991164181729,4
3731,1.123118002021212,1.2865214126555533,-1.5086322515025246,4
3732,1.1493472428748637,1.2799357711741721,-1.5038918855852874,4
3733,1.1752690358172873,1.2730355342269957,-1.498779179895768,4
3734,1.2008769811594926,1.265822407738887,-1.493295404995371,4
3735,1.226164764523252,1.2582981678431473,-1.4874419061816084,4
3736,1.2511261429929101,1.2504646730235478,-1.4812201347343796,4
3737,1.2757549583354,1.2423238570804545,-1.474631620759721,4
3738,1.3000451333176417,1.23387772670125,-1.4676779948066634,4
3739,1.323990676498483,1.2251283648177085,-1.4603609665362827,4
3740,1.3475856768185963,1.216077931739354,-1.4526823475907762,4
3741,1.370824313662181,1.206728660701665,-1.4446440269563858,4
3742,1.3937008509220963,1.1970828596600163,-1.4362479952739096,4
3743,1.4162096468606482,1.1871429059784362,-1.4274963168782435,4
3744,1.4383451453939637,1.1769112536007258,-1.4183911581685549,4
3745,1.4601018859316202,1.166390426775978,-1.4089347604252038,4
3746,1.4814744989007862,1.1555830219568828,-1.399129461941777,4
3747,1.502457712516126,1.1444917041756049,-1.38897767645736,4
3748,1.5230463467687874,1.1331192116152524,-1.3784819154494832,4
3749,1.5432353238551861,1.121468349048641,-1.3676447619899628,4
3750,1.5630196602952593,1.1095419917716982,-1.356468896613041,4
3751,1.5823944766515792,1.0973430813228375,-1.3449570702873752,4
3752,1.6013549897318051,1.0848746294145504,-1.3331121306916787,4
3753,1.6198965224743611,1.072139711697495,-1.3209369948499494,4
3754,1.6380144996156054,1.0591414699400228,-1.30843467086509,4
3755,1.655704450760913,1.0458831113292426,-1.2956082402769902,4
3756,1.672962010565121,1.032367907225569,-1.282460871663036,4
3757,1.6897829219172957,1.0185991908261873,-1.2689958047473284,4
3758,1.7061630322743253,1.0045803625703178,-1.2552163664551892,4
3759,1.7220983022994865,0.9903148778943676,-1.2411259520706415,4
3760,1.7375847980424746,0.9758062583538866,-1.2267280444185416,4
3761,1.7526186993817143,0.9610580828373528,-1.2120261896532962,4
3762,1.7671962962448224,0.9460739918910918,-1.1970240202088818,4
3763,1.781313992659221,0.9308576801236722,-1.1817252343801734,4
3764,1.7949683038011215,0.9154129035488071,-1.166133610555051,4
3765,1.8081558607394554,0.8997434725106511,-1.1502529917962616,4
3766,1.8208734092560641,0.883853253750437,-1.1340873010164367,4
3767,1.8331178134353774,0.8677461656264087,-1.117640521887327,4
3768,1.8448860497235486,0.8514261840689755,-1.1009167177195955,4
3769,1.856175215464009,0.8348973354236106,-1.0839200109943523,4
3770,1.8669825237017565,0.8181636981561975,-1.0666545986422191,4
3771,1.8773053094145102,0.8012294004701189,-1.0491247377287822,4
3772,1.8871410236477135,0.7840986215782733,-1.0313347570947762,4
3773,1.8964872424007788,0.7667755855335013,-1.0132890421180463,4
3774,1.9053416564081065,0.7492645693363832,-0.9949920494110662,4
3775,1.9137020828767022,0.7315698917644569,-0.9764482901497193,4
3776,1.9215664567275266,0.7136959204310851,-0.9576623436480362,4
3777,1.9289328402131969,0.6956470628352773,-0.9386388403068415,4
3778,1.9357994138408834,0.6774277737941145,-0.9193824790102112,4
3779,1.9421644839347794,0.6590425482010042,-0.8998980074169566,4
3780,1.9480264784451753,0.6404959234816575,-0.8801902363592627,4
3781,1.9533839525711383,0.6217924736756972,-0.8602640256673073,4
3782,1.9582355844391002,0.6029368134834935,-0.8401242937972048,4
3783,1.9625801764833175,0.5839335961760552,-0.8197760069047222,4
3784,1.9664166550716573,0.5647875109857036,-0.7992241903481047,4
3785,1.969744075503491,0.5455032807524269,-0.7784739118945377,4
3786,1.9725616159541084,0.5260856632696432,-0.7575302928811444,4
3787,1.9748685812367306,0.506539450405208,-0.736398499892123,4
3788,1.9766644017393165,0.4868694644783165,-0.7150837478457028,4
3789,1.977948634544096,0.4670805580730309,-0.6935912962519865,4
3790,1.97872096322286,0.44717761344856355,-0.6719264468782093,4
3791,1.9789811955488363,0.42716554307665977,-0.6500945460231443,4
3792,1.978729268331626,0.4070492833021476,-0.6281009811793082,4
3793,1.9779652443112234,0.3868337968290305,-0.6059511770760758,4
3794,1.9766893104611016,0.36652407213339006,-0.5836506013945248,4
3795,1.9749017825983517,0.34612512023658204,-0.5612047533289005,4
3796,1.9726031004924522,0.32564197422976143,-0.5386191756020363,4
3797,1.9697938325209001,0.30507968746071223,-0.5158994367325679,4
3798,1.966474671338075,0.28444333311502323,-0.49305114521249355,4
3799,1.9626464354984658,0.263738003794702,-0.4700799376163388,4
3800,1.9583100691236306,0.2429688081742814,-0.44699148196590505,4
3801,1.9534666430962022,0.22214086855495455,-0.42379147450402704,4
3802,1.9481173512756553,0.2012593267541064,-0.4004856405626858,4
3803,1.9422635149247365,0.18032933184975514,-0.3770797291642493,4
3804,1.9359065767195283,0.15935604990330648,-0.3535795176706316,4
3805,1.9290481064112939,0.13834465492112744,-0.32999080362583705,4
3806,1.9216897949092753,0.11730033163462894,-0.30631940605255414,4
3807,1.9138334578611191,0.09622827206162268,-0.2825711670432724,4
3808,1.9054810346853486,0.07513367449098796,-0.25875194523206896,4
3809,1.8966345850895576,0.05402174490371511,-0.2348676182218637,4
3810,1.8872962924931789,0.0328976909011027,-0.21092407935303953,4
3811,1.8774684601933158,0.011766725305304846,-0.1869272353797096,4
3812,1.8671535139738782,-0.009365938923706772,-0.16288300861440144,4
3813,1.8563539973748482,-0.030495086629110518,-0.1387973319680928,4
3814,1.8450725766216887,-0.05161550680850852,-0.11467614647831348,4
3815,1.8333120333576365,-0.0727219851712683,-0.09052540413655502,4
3816,1.8210752710923557,-0.09380931728999004,-0.06635106522553584,4
3817,1.8083653071978947,-0.11487229768037036,-0.04215909493282174,4
3818,1.7951852792910008,-0.1359057322916616,-0.017955458996438647,4
3819,1.7815384386069444,-0.15690442963745643,0.006253867105339319,4
3820,1.7674281516849695,-0.17786320847335468,0.030462912244900105,4
3821,1.7528579013042895,-0.19877689949305385,0.05466570219183865,4
3822,1.7378312802103373,-0.21964034024271642,0.07885626486561391,4
3823,1.722351998082948,-0.24044838558838494,0.10302863215558491,4
3824,1.706423873286751,-0.261195899799006,0.12717683896146614,4
3825,1.6900508355584678,-0.28187776479402177,0.151294928127688,4
3826,1.6732369253708244,-0.30248887735823493,0.17537694882973792,4
3827,1.6559862896954014,-0.32302415150106867,0.19941695801198198,4
3828,1.6383031872349885,-0.34347852254206657,0.22340902436965404,4
3829,1.6201919790357127,-0.3638469422058119,0.24734722946920729,4
3830,1.6016571340994912,-0.38412438456789344,0.2712256650181477,4
3831,1.5827032258580136,-0.4043058479986656,0.2950384406137792,4
3832,1.563334931236893,-0.4243863531709744,0.31877967963283466,4
3833,1.5435570285836464,-0.44436094484906835,0.34244352508339687,4
3834,1.523374397713241,-0.4642246946664298,0.3660241387369073,4
3835,1.502792018176517,-0.483972702143614,0.38951570086409515,4
3836,1.4818149689419908,-0.5036000952041068,0.41291241634389303,4
3837,1.4604484245988048,-0.5231020299876351,0.4362085106667645,4
3838,1.4386976577718267,-0.5424736955450016,0.4593982375704475,4
3839,1.416568035195386,-0.5617103124591947,0.4824758753274036,4
3840,1.3940650168884223,-0.5808071351505152,0.5054357288556227,4
3841,1.37119415446569,-0.5997594499984406,0.5282721329127202,4
3842,1.3479610924908552,-0.6185625834641936,0.5509794543545893,4
3843,1.3243715612796987,-0.6372118937006216,0.5735520888328741,4
3844,1.3004313827161103,-0.6557027816995985,0.5959844676432585,4
3845,1.2761464628851777,-0.6740306840741768,0.6182710551817108,4
3846,1.2515227943545377,-0.6921910789634395,0.6404063544541911,4
3847,1.226566451589859,-0.7101794853252444,0.6623849018873617,4
3848,1.2012835925352958,-0.7279914651764724,0.6842012734018602,4
3849,1.1756804556754092,-0.7456226247183785,0.7058500891325061,4
3850,1.1497633579557103,-0.7630686124573858,0.7273260061514192,4
3851,1.1235386939438547,-0.7803251247376456,0.7486237251053319,4
3852,1.0970129339868269,-0.7973879035326092,0.7697379914864442,4
3853,1.0701926230541718,-0.8142527399650944,0.7906635947066016,4
3854,1.0430843792355116,-0.830915472505764,0.8113953733132054,4
3855,1.01569488972966,-0.8473719887620517,0.8319282106085554,4
3856,0.9880309131132361,-0.8636182300523029,0.8522570412636578,4
3857,0.9600992760182382,-0.8796501883636658,0.8723768496174881,4
3858,0.9319068685149478,-0.8954639064814002,0.8922826696161317,4
3859,0.903460647170154,-0.9110554839258342,0.9119695909507597,4
3860,0.8747676312419819,-0.9264210735387255,0.9314327566879311,4
3861,0.8458348991872823,-0.9415568836400607,0.9506673627080138,4
3862,0.816669590510074,-0.9564591815672737,0.9696686650475035,4
3863,0.7872789009066835,-0.9711242884322238,0.9884319734483505,4
3864,0.7576700823474489,-0.9855485875890919,1.0069526609306991,4
3865,0.7278504398616467,-0.9997285192545828,1.0252261546448669,4
3866,0.6978273316579908,-1.0136605852237708,1.043247948676591,4
3867,0.6676081645945509,-1.0273413481398403,1.0610135942690406,4
3868,0.6372003953984128,-1.040767432532063,1.078518708352003,4
3869,0.6066115268961779,-1.0539355264144525,1.0957589723148942,4
3870,0.5758491054264909,-1.0668423797333837,1.112730132045051,4
3871,0.5449207216610918,-1.0794848087504683,1.1294280002439694,4
3872,0.5138340074655818,-1.0918596948294637,1.145848457191686,4
3873,0.4825966161580178,-1.103963968831152,1.1619874189361714,4
3874,0.45121630216361325,-1.1157946895862418,1.177840997833446,4
3875,0.4197007614141033,-1.1273488932692173,1.193405188237247,4
3876,0.38805778605892366,-1.1386237446314846,1.208676182421741,4
3877,0.3562951830279947,-1.1496164620042444,1.2236502107515879,4
3878,0.3244207882573292,-1.1603243314101654,1.2383235789774218,4
3879,0.29244246760286996,-1.17074471308542,1.2526926671444232,4
3880,0.26036811057430076,-1.1808750352733308,1.2667539293492236,4
3881,0.22820563260541293,-1.190712799858072,1.280503896926803,4
3882,0.19596296551918904,-1.2002555764039355,1.293939175422056,4
3883,0.16364806925914022,-1.2095010148601388,1.3070564522644952,4
3884,0.13126891343989577,-1.2184468306488725,1.3198524887834646,4
3885,0.09883348873094938,-1.2270908188375693,1.3323241273982,4
3886,0.06634979777906584,-1.2354308449973315,1.344468293933668,4
3887,0.03382585462336232,-1.2434648525705883,1.356281988616206,4
3888,0.0012696861411419446,-1.2511908599904402,1.36776229893966,4
3889,-0.03131067716228197,-1.2586069602936067,1.3789063899962288,4
3890,-0.06390719465780405,-1.2657113245912772,1.3897115144599372,4
3891,-0.09651182605966172,-1.272502198187851,1.400175004228442,4
3892,-0.12911652484528058,-1.2789779076355305,1.4102942789014874,4
3893,-0.16171324742915796,-1.2851368541843555,1.4200668408174875,4
3894,-0.19429394929010382,-1.2909775199394529,1.4294902794187603,4
3895,-0.22685059394337462,-1.296498462280091,1.4385622689789175,4
3896,-0.25937514682095164,-1.301698320035993,1.447280571527269,4
3897,-0.29185958390012595,-1.3065758096989066,1.4556430349393126,4
3898,-0.3242958895585105,-1.3111297288382642,1.4636475978706838,4
3899,-0.3566760611254608,-1.3153589535650836,1.4712922823924992,4
3900,-0.38899211019114416,-1.3192624390039842,1.4785752048348684,4
3901,-0.42123606122025264,-1.3228392246103367,1.4854945666288815,4
3902,-0.4533999600460814,-1.3260884274591183,1.4920486608958095,4
3903,-0.485475870484587,-1.3290092443106107,1.4982358705412384,4
3904,-0.517455877717899,-1.3316009570650773,1.5040546686010183,4
3905,-0.5493320913018381,-1.3338629253203442,1.5095036204594587,4
3906,-0.5810966472012337,-1.335794590279575,1.5145813801476562,4
3907,-0.6127417075381517,-1.3373954764212397,1.519286694919353,4
3908,-0.6442594634862238,-1.3386651893143606,1.5236184055075006,4
3909,-0.6756421396614086,-1.3396034148028555,1.5275754408594857,4
3910,-0.7068819924987281,-1.3402099218126475,1.5311568260549386,4
3911,-0.7379713143320852,-1.3404845609749365,1.5343616755980902,4
3912,-0.7689024337078475,-1.3404272650275455,1.5371892012926829,4
3913,-0.7996677192021135,-1.340038047982455,1.5396387039743489,4
3914,-0.8302595808012451,-1.3393170054201804,1.5417095786990314,4
3915,-0.8606704691645768,-1.3382643161739272,1.5434013144151637,4
3916,-0.8908928815341154,-1.3368802396455033,1.5447134951865744,4
3917,-0.920919360589003,-1.3351651180979593,1.5456457961198609,4
3918,-0.9507424981702429,-1.3331193746722418,1.5461979869410947,4
3919,-0.980354935751796,-1.3307435139163755,1.5463699332651737,4
3920,-1.0097493669364594,-1.3280381227269942,1.5461615889870688,4
3921,-1.0389185397645753,-1.3250038676747407,1.545573008049958,4
3922,-1.0678552554394656,-1.321641498807878,1.544604336028443,4
3923,-1.096552376429518,-1.3179518445081035,1.5432558096803823,4
3924,-1.1250028202967186,-1.3139358177665317,1.5415277642155953,4
3925,-1.1531995682779987,-1.3095944071820358,1.5394206239002395,4
3926,-1.181135663921225,-1.3049286846298278,1.5369349095090643,4
3927,-1.208804213409982,-1.2999398018285888,1.5340712347760854,4
3928,-1.2361983904433942,-1.294628990118693,1.530830304493587,4
3929,-1.2633114357097477,-1.2889975587391576,1.5272129204277134,4
3930,-1.290136659808684,-1.2830468987192154,1.5232199731816174,4
3931,-1.3166674430878944,-1.2767784787267171,1.5188524488875503,4
3932,-1.3428972405397988,-1.2701938444885603,1.5141114252940064,4
3933,-1.3688195803540402,-1.2632946202897537,1.5089980718023535,4
3934,-1.394428066069022,-1.2560825101223838,1.5035136488915282,4
3935,-1.4197163794754575,-1.2485592930857756,1.4976595114799218,4
3936,-1.4446782808979455,-1.2407268250295238,1.4914371046143464,4
3937,-1.4693076117997703,-1.2325870388300497,1.4848479602285318,4
3938,-1.493598294572841,-1.2241419437160266,1.4778937071804406,4
3939,-1.5175443368860335,-1.215393622353337,1.4705760591401424,4
3940,-1.5411398303868575,-1.2063442333032453,1.4628968222941152,4
3941,-1.5643789515900508,-1.196996011408581,1.454857892463738,4
3942,-1.5872559679159972,-1.187351262251471,1.4464612521094597,4
3943,-1.6097652353982825,-1.1774123647709904,1.4377089725033914,4
3944,-1.6319011991805716,-1.1671817728578533,1.4286032142441134,4
3945,-1.6536583978471084,-1.1566620102397471,1.419146222810028,4
3946,-1.6750314636730603,-1.1458556720517346,1.4093403319173239,4
3947,-1.6960151224506934,-1.1347654259344804,1.39918796026643,4
3948,-1.7166041966331618,-1.1233940081952876,1.3886916152709907,4
3949,-1.7367936070491041,-1.1117442243019915,1.3778538837489844,4
3950,-1.7565783721836143,-1.0998189484525462,1.3666774410909064,4
3951,-1.7759536099279556,-1.087621123332454,1.3551650453382111,4
3952,-1.7949145403010378,-1.0751537597945116,1.3433195350517402,4
3953,-1.8134564840194485,-1.0624199328785813,1.3311438357229288,4
3954,-1.8315748676061008,-1.0494227850974547,1.3186409480923142,4
3955,-1.8492652198599793,-1.0361655230127504,1.3058139598203415,4
3956,-1.8665231758880796,-1.022651418609365,1.292666034322659,4
3957,-1.8833444777638277,-1.0088838060484344,1.2792004168525466,4
3958,-1.8997249750449658,-0.9948660821438937,1.2654204277288097,4
3959,-1.9156606264464593,-0.9806017056084136,1.2513294684071326,4
3960,-1.9311474987880735,-0.9660941978547881,1.2369310156894615,4
3961,-1.9461817728644601,-0.9513471360152012,1.222228620745343,4
3962,-1.9607597378766672,-0.93636416076166,1.207225912995098,4
3963,-1.9748777979683076,-0.9211489670671758,1.1919265927346832,4
3964,-1.988532468140464,-0.9057053111392782,1.176334436062885,4
3965,-2.001720380471916,-0.8900370037439468,1.1604532881716298,4
3966,-2.014438281239744,-0.8741479094114196,1.1442870688444244,4
3967,-2.0266830322057054,-0.8580419495520317,1.1278397656548511,4
3968,-2.038451612259284,-0.8417230976421449,1.1111154387629423,4
3969,-2.0497411176331695,-0.8251953807999943,1.0941182124083204,4
3970,-2.060548762702133,-0.808462877509158,1.0768522812981465,4
3971,-2.070871881095298,-0.7915297154961686,1.0593219061508397,4
3972,-2.0807079259407817,-0.7744000733904615,1.0415314099033712,4
3973,-2.090054468738747,-0.7570781789831694,1.0234851849591602,4
3974,-2.098909206062163,-0.7395683036528582,1.0051876827759088,4
3975,-2.107269951401425,-0.7218747701042473,0.986643416744381,4
3976,-2.1151346422046458,-0.7040019431569782,0.967856964262529,4
3977,-2.1225013384526243,-0.6859542326936036,0.9488329592477528,4
3978,-2.1293682223502626,-0.6677360922433705,0.9295760957858867,4
3979,-2.135733599004874,-0.6493520170326831,0.9100911257226414,4
3980,-2.141595898438654,-0.630806543392256,0.8903828559176306,4
3981,-2.1469536738961343,-0.6121042470903033,0.870456149929702,4
3982,-2.151805604354498,-0.5932497421996765,0.8503159226616808,4
3983,-2.156150491457976,-0.574247681893006,0.8299671454652164,4
3984,-2.1599872642270674,-0.5551027536772803,0.8094148375390127,4
3985,-2.1633149756941217,-0.5358196829218718,0.7886640698449958,4
3986,-2.1661328035753824,-0.5164032271294892,0.7677199643463947,4
3987,-2.168440054931292,-0.4968581752661279,0.7465876848783535,4
3988,-2.1702361589616443,-0.47718935235467064,0.7252724489813859,4
3989,-2.171520672711217,-0.45740161042895083,0.7037795140068408,4
3990,-2.1722932798003085,-0.43749983251021135,0.682114183663573,4
3991,-2.1725537890440574,-0.41748892894415723,0.6602818023390735,4
3992,-2.1723021367418567,-0.39737383657827147,0.6382877584405441,4
3993,-2.1715383846396645,-0.3771595194847813,0.6161374773249596,4
3994,-2.170262720160576,-0.35685096618237344,0.5938364263462937,4
3995,-2.1684754602550527,-0.3364531855808893,0.5713901051147665,4
3996,-2.166177044925483,-0.31597121205589224,0.5488040525505523,4
3997,-2.163368040870103,-0.2954100988841239,0.5260838421532162,4
3998,-2.16004914224716,-0.2747749192382675,0.5032350790471435,4
3999,-2.156221166433418,-0.2540707652339382,0.4802634018783861,4
4000,-2.1518850593059593,-0.23330274511080265,0.4571744774759814,4
4001,-2.147041889424351,-0.21247598444952878,0.4339740029840021,4
4002,-2.1416928530715844,-0.19159562027209862,0.4106677031925775,4
4003,-2.1358392695799022,-0.17066680573007612,0.38726132681573716,4
4004,-2.129482583759555,-0.149694703307374,0.36376065136060165,4
4005,-2.1226243625736894,-0.1286844900675035,0.3401714737834274,4
4006,-2.1152662994957763,-0.10764134846934433,0.31649961454161285,4
4007,-2.1074102101257886,-0.08657047149987605,0.29275091377182066,4
4008,-2.099058031688131,-0.06547705795295006,0.26893123247110506,4
4009,-2.090211826717122,-0.04436631177890918,0.2450464455087394,4
4010,-2.0808737767619228,-0.0232434421641835,0.22110244845584623,4
4011,-2.0710461855100593,-0.002113662592319277,0.19710514801547546,4
4012,-2.0607314784348896,0.019017814703618213,0.17306046531158842,4
4013,-2.0499322003527247,0.040145775626885066,0.1489743323089285,4
4014,-2.0386510165210385,0.06126500743045956,0.1248526922232532,4
4015,-2.0268907094242565,0.08237029851206736,0.10070149730234153,4
4016,-2.014654181895779,0.10345644174310788,0.07652670415953626,4
4017,-2.0019444515910716,0.124518233191986,0.05233428053373335,4
4018,-1.9887646557055938,0.14555047687928202,0.02813019449878641,4
4019,-1.975118045777402,0.1665479836628355,0.003920417184643706,4
4020,-1.961007988258391,0.18750557079714755,-0.020289076943775842,4
4021,-1.946437966408964,0.20841806974330798,-0.04449231705473359,4
4022,-1.9314115735608282,0.22928031914940922,-0.06868332774675664,4
4023,-1.9159325182360873,0.2500871717697865,-0.09285614361488068,4
4024,-1.9000046182548065,0.2708334922630475,-0.11700479753657794,4
4025,-1.883631805506151,0.2915141640092999,-0.1411233333431129,4
4026,-1.8668181181775143,0.31212408149209914,-0.16520579871785396,4
4027,-1.84956770568462,0.3326581612558726,-0.18924625338490136,4
4028,-1.8318848243290549,0.35311133682042134,-0.21323876466294578,4
4029,-1.8137738367120109,0.37347856096804255,-0.2371774137076896,4
4030,-1.7952392117520433,0.3937548076908056,-0.2610562920917997,4
4031,-1.7762855220413394,0.4139350741516624,-0.2848695110939228,4
4032,-1.7569174454983698,0.43401438266083747,-0.30861119247340957,4
4033,-1.737139759970833,0.4539877773062581,-0.3322754794278029,4
4034,-1.7169573451193534,0.4738503292540495,-0.35585653369080805,4
4035,-1.6963751811567,0.49359713892109,-0.37934853659366813,4
4036,-1.675398346283988,0.5132233336746269,-0.40274569138569416,4
4037,-1.6540320158224342,0.5327240690966765,-0.42604222626873073,4
4038,-1.6322814623675315,0.5520945366591089,-0.449232392514082,4
4039,-1.6101520520778374,0.5713299543682472,-0.4723104682508204,4
4040,-1.5876492458294842,0.590425577174617,-0.49527076040136486,4
4041,-1.5647785946337665,0.6093766927830545,-0.5181076025385628,4
4042,-1.5415457421243437,0.6281786250791235,-0.5408153604161028,4
4043,-1.5179564211752055,0.6468267360504135,-0.5633884315412755,4
4044,-1.494016450710442,0.6653164218662314,-0.5858212462436121,4
4045,-1.4697317396134992,0.6836431236425115,-0.6081082704945401,4
4046,-1.4451082781582563,0.7018023175148174,-0.6302440036938448,4
4047,-1.420152142405249,0.7197895223979444,-0.6522229859774784,4
4048,-1.3948694901621492,0.7376003011017956,-0.6740397933068625,4
4049,-1.3692665593748603,0.7552302585325489,-0.6956890432370879,4
4050,-1.3433496657581816,0.7726750428088616,-0.7171653925633362,4
4051,-1.3171252068968673,0.78993035368758,-0.7384635456868073,4
4052,-1.2905996515086804,0.8069919303639806,-0.7595782450341929,4
