ed1,ed2,ed3,target
-2.4777217,5.1615973,6.076697,6
-2.4672964,5.146764,6.065598,6
-2.4570172,5.1323,6.0548687,6
-2.4468868,5.118205,6.0445137,6
-2.4369075,5.1044865,6.034536,6
-2.4270837,5.091144,6.024934,6
-2.4174159,5.078183,6.015714,6
-2.407906,5.0656075,6.006878,6
-2.3985572,5.0534186,5.998426,6
-2.3893728,5.0416207,5.990362,6
-2.380354,5.0302157,5.982686,6
-2.3715026,5.019207,5.975403,6
-2.3628213,5.008597,5.9685125,6
-2.3543124,4.998388,5.9620156,6
-2.3459792,4.9885836,5.9559164,6
-2.3378205,4.979185,5.950216,6
-2.3298414,4.9701962,5.9449124,6
-2.3220422,4.9616184,5.94001,6
-2.314426,4.953452,5.9355106,6
-2.3069828,4.945708,5.9314194,6
-2.2987282,4.9388256,5.9283633,6
-2.2906404,4.9323726,5.9257245,6
-2.2827203,4.926348,5.9235053,6
-2.2749705,4.9207582,5.921707,6
-2.2675781,4.91498,5.91931,6
-2.2605624,4.908955,5.9162207,6
-2.2537277,4.90335,5.913523,6
-2.2470756,4.8981643,5.9112206,6
-2.236834,4.8852754,5.9065847,6
-2.2267268,4.8726315,5.902312,6
-2.2168603,4.8604703,5.898479,6
-2.207236,4.8487935,5.895085,6
-2.1978588,4.8376045,5.8921323,6
-2.1887288,4.8269053,5.889619,6
-2.183827,4.819517,5.884701,6
-2.1790123,4.808309,5.87634,6
-2.1726258,4.791204,5.865533,6
-2.1664262,4.774549,5.8551645,6
-2.157247,4.758286,5.842753,6
-2.1479566,4.742473,5.830549,6
-2.13889,4.7273273,5.8187895,6
-2.130614,4.716668,5.807655,6
-2.1211765,4.7046647,5.7981377,6
-2.1119447,4.6931434,5.7890577,6
-2.1060212,4.682745,5.7823296,6
-2.100751,4.672924,5.776318,6
-2.0955997,4.6635723,5.770692,6
-2.0905688,4.654694,5.7654552,6
-2.0856602,4.6462884,5.7606072,6
-2.0808747,4.6383595,5.7561493,6
-2.0762134,4.63091,5.7520843,6
-2.0716622,4.624093,5.748518,6
-2.06719,4.6182804,5.7457085,6
-2.0628436,4.612959,5.7432976,6
-2.0586257,4.6081276,5.7412863,6
-2.054536,4.6037903,5.739676,6
-2.0505776,4.599946,5.738465,6
-2.0467503,4.5965962,5.737657,6
-2.0430546,4.593741,5.7372484,6
-2.039492,4.591382,5.7372403,6
-2.0360634,4.5895214,5.737634,6
-2.0327692,4.588156,5.7384305,6
-2.0296106,4.5872893,5.7396255,6
-2.0269911,4.587863,5.741505,6
-2.027239,4.5953336,5.745701,6
-2.0275524,4.603131,5.750245,6
-2.0279293,4.611252,5.755137,6
-2.0283697,4.6196938,5.760374,6
-2.0288737,4.6284533,5.7659545,6
-2.0294425,4.637531,5.7718787,6
-2.030074,4.6469216,5.7781444,6
-2.030769,4.6566253,5.784751,6
-2.031527,4.6666403,5.791695,6
-2.0323493,4.676961,5.7989745,6
-2.033233,4.6875863,5.8065886,6
-2.0334105,4.6987762,5.812769,6
-2.0325885,4.7106,5.815968,6
-2.0339901,4.72181,5.8190165,6
-2.0354307,4.733323,5.822401,6
-2.0369103,4.7451363,5.826122,6
-2.0384274,4.7572484,5.8301754,6
-2.0399826,4.7696557,5.8345613,6
-2.041576,4.782355,5.8392797,6
-2.0432055,4.7953424,5.844327,6
-2.0448718,4.8086157,5.849707,6
-2.0465744,4.822172,5.8554125,6
-2.0483131,4.836007,5.8614464,6
-2.050088,4.850117,5.867803,6
-2.0518975,4.864499,5.8744836,6
-2.0537407,4.879151,5.8814855,6
-2.0556185,4.8940663,5.88881,6
-2.0575297,4.9092436,5.8964515,6
-2.0594735,4.9246798,5.9044094,6
-2.061452,4.940367,5.9126825,6
-2.063461,4.956306,5.921267,6
-2.065502,4.972491,5.930162,6
-2.068734,4.987841,5.9379153,6
-2.0726662,5.002807,5.945137,6
-2.0766351,5.018001,5.9526525,6
-2.080641,5.03342,5.9604626,6
-2.0843697,5.049712,5.969666,6
-2.0881138,5.066258,5.9792204,6
-2.092064,5.08312,5.989208,6
-2.0976582,5.101481,6.0013475,6
-2.1033175,5.120039,6.0137553,6
-2.1090407,5.1387916,6.0264254,6
-2.1148243,5.157754,6.0393825,6
-2.120629,5.177326,6.05302,6
-2.126122,5.1979012,6.0667353,6
-2.1305642,5.221127,6.080191,6
-2.137565,5.244305,6.092159,6
-2.1483893,5.2676687,6.102208,6
-2.1541307,5.291973,6.1149855,6
-2.1599789,5.316422,6.1280184,6
-2.1659338,5.3410125,6.1413026,6
-2.171786,5.365495,6.155112,6
-2.1773832,5.3896823,6.169646,6
-2.1830838,5.4139943,6.184419,6
-2.1894574,5.4416933,6.200295,6
-2.1986873,5.475489,6.218991,6
-2.2118256,5.5122423,6.240433,6
-2.2265484,5.555156,6.2648125,6
-2.2423937,5.599641,6.2903547,6
-2.264428,5.650984,6.320651,6
-2.2922757,5.708757,6.3544717,6
-2.3208034,5.767808,6.38911,6
-2.3495386,5.8271475,6.423968,6
-2.378812,5.886693,6.459851,6
-2.4086165,5.9464307,6.4967456,6
-2.4385521,6.006272,6.533781,6
-2.4686112,6.0662003,6.5709453,6
-2.498786,6.126203,6.60823,6
-2.5290701,6.1862636,6.6456294,6
-2.5594575,6.24637,6.6831307,6
-2.5899353,6.3065042,6.7207236,6
-2.6205015,6.3666544,6.7584023,6
-2.651147,6.4268026,6.796156,6
-2.6818633,6.4869356,6.8339744,6
-2.7126434,6.54704,6.8718505,6
-2.743479,6.607097,6.9097714,6
-2.776281,6.6715884,6.9490776,6
-2.8110404,6.7368817,6.989362,6
-2.8433976,6.7956553,7.027551,6
-2.8757825,6.854422,7.065756,6
-2.908185,6.9131665,7.103963,6
-2.9405994,6.971873,7.1421657,6
-2.9730163,7.0305295,7.180354,6
-3.005428,7.0891213,7.218518,6
-3.0378265,7.1476307,7.256649,6
-3.0702035,7.2060485,7.294737,6
-3.1025512,7.2643566,7.3327713,6
-3.1348615,7.322542,7.370746,6
-3.1649895,7.382387,7.4109387,6
-3.1950645,7.44208,7.4510508,6
-3.2136924,7.4753733,7.466899,6
-3.2297046,7.5020804,7.4806066,6
-3.245731,7.529216,7.495266,6
-3.2615545,7.5563893,7.510274,6
-3.277264,7.5833454,7.5252,6
-3.2928576,7.6100774,7.5400386,6
-3.3083296,7.636577,7.5547833,6
-3.3236768,7.6628394,7.569434,6
-3.3388958,7.688858,7.583988,6
-3.3539832,7.714625,7.5984406,6
-3.3689342,7.7401347,7.6127863,6
-3.379864,7.7631145,7.625949,6
-3.3904564,7.785712,7.6389437,6
-3.4009037,7.808035,7.651825,6
-3.4116657,7.830496,7.6646204,6
-3.4264174,7.8564405,7.6776004,6
-3.4417176,7.8790298,7.690673,6
-3.4594915,7.897573,7.7028775,6
-3.4795585,7.917078,7.71332,6
-3.4918885,7.932725,7.7224793,6
-3.4978194,7.9391894,7.723977,6
-3.5001423,7.9384675,7.7186007,6
-3.5021863,7.93751,7.713152,6
-3.5039487,7.93632,7.707636,6
-3.505837,7.935269,7.7023077,6
-3.5079608,7.934462,7.697236,6
-3.50978,7.9333963,7.692083,6
-3.511288,7.932076,7.68685,6
-3.5124898,7.9305024,7.6815414,6
-3.51367,7.928966,7.676285,6
-3.5150337,7.927684,7.671178,6
-3.5160666,7.926127,7.6659875,6
-3.5170386,7.9242563,7.6609507,6
-3.5179772,7.921961,7.6559772,6
-3.518575,7.919411,7.6509347,6
-3.5188346,7.9166036,7.645825,6
-3.5200846,7.915831,7.642833,6
-3.5233252,7.9189773,7.643195,6
-3.526485,7.9218235,7.6440597,6
-3.5293014,7.9244165,7.644868,6
-3.5317724,7.926754,7.6456223,6
-3.5338967,7.928839,7.646322,6
-3.5379739,7.930503,7.645482,6
-3.5458198,7.9316163,7.6419253,6
-3.5507174,7.9319263,7.63829,6
-3.553789,7.9314013,7.634384,6
-3.556673,7.930657,7.6303697,6
-3.5593696,7.929689,7.626247,6
-3.5618758,7.9285,7.622017,6
-3.5641937,7.9270897,7.617681,6
-3.5663204,7.9254565,7.613242,6
-3.5685024,7.9240527,7.609192,6
-3.5705323,7.9224854,7.605139,6
-3.5725765,7.920768,7.601792,6
-3.5765264,7.917958,7.5979314,6
-3.5808125,7.9146776,7.593855,6
-3.5849135,7.911133,7.589664,6
-3.5888317,7.907326,7.585357,6
-3.5925634,7.9032574,7.580935,6
-3.5961094,7.898927,7.5764003,6
-3.5994678,7.8943377,7.571755,6
-3.6019766,7.89022,7.567334,6
-3.6032536,7.886992,7.5633345,6
-3.6043625,7.8834825,7.559216,6
-3.6067991,7.880386,7.5558066,6
-3.6097229,7.8772974,7.552604,6
-3.6125224,7.87395,7.549311,6
-3.6151984,7.8703475,7.5459285,6
-3.6177511,7.8664904,7.5424557,6
-3.6202822,7.862973,7.5389047,6
-3.6233532,7.8630185,7.535323,6
-3.626848,7.863033,7.5325594,6
-3.6304288,7.862885,7.5300612,6
-3.6338577,7.862485,7.5274334,6
-3.6371336,7.8618298,7.524681,6
-3.6402557,7.8609204,7.5218024,6
-3.6432245,7.859759,7.5188017,6
-3.6460373,7.8583426,7.5156736,6
-3.648865,7.856982,7.5127664,6
-3.6516945,7.855656,7.510054,6
-3.6543877,7.854116,7.507263,6
-3.656945,7.852366,7.504397,6
-3.6593676,7.850404,7.5014544,6
-3.6616516,7.8482285,7.4984355,6
-3.6645577,7.8462873,7.4960933,6
-3.667966,7.8445115,7.4943137,6
-3.671211,7.8425107,7.4924326,6
-3.6749318,7.841226,7.4909296,6
-3.6792297,7.8408,7.489874,6
-3.6834567,7.840159,7.4889054,6
-3.6907496,7.84263,7.4904056,6
-3.6987028,7.845801,7.492398,6
-3.7051568,7.8448873,7.4918833,6
-3.7094874,7.836141,7.4871993,6
-3.71214,7.8299246,7.4829946,6
-3.7113214,7.8237634,7.476965,6
-3.7113688,7.8175035,7.4720454,6
-3.7144198,7.811718,7.4705133,6
-3.7145107,7.8057814,7.4666634,6
-3.7140672,7.7997437,7.462396,6
-3.713609,7.793616,7.4581237,6
-3.713138,7.7873993,7.4538507,6
-3.7136147,7.7827773,7.4488597,6
-3.7151737,7.779984,7.4430604,6
-3.7166991,7.7770724,7.4372745,6
-3.7181973,7.774137,7.4316454,6
-3.7200506,7.7731857,7.429768,6
-3.7229345,7.772607,7.4308314,6
-3.7257676,7.771877,7.4318314,6
-3.728549,7.770999,7.4327707,6
-3.7312791,7.7699723,7.433646,6
-3.733955,7.7687974,7.4344597,6
-3.7365792,7.7674747,7.4352083,6
-3.7391484,7.7660055,7.4358935,6
-3.7416642,7.7643895,7.436516,6
-3.744119,7.7627025,7.4382234,6
-3.7465153,7.760921,7.440566,6
-3.7490234,7.7588463,7.442894,6
-3.7534091,7.754978,7.4459333,6
-3.7577558,7.750946,7.4488964,6
-3.761726,7.7468257,7.451125,6
-3.7632074,7.7430882,7.448548,6
-3.764649,7.73919,7.44589,6
-3.7660463,7.7351336,7.443153,6
-3.767405,7.730919,7.440338,6
-3.768722,7.7265463,7.437444,6
-3.7699962,7.7220182,7.434475,6
-3.7712274,7.7173367,7.4314275,6
-3.7724159,7.7125,7.428306,6
-3.773886,7.7076383,7.425645,6
-3.7758012,7.7028174,7.423715,6
-3.7776973,7.697855,7.421754,6
-3.779575,7.692756,7.4197598,6
-3.7814333,7.6875186,7.417736,6
-3.78327,7.682144,7.4156804,6
-3.784655,7.676028,7.414377,6
-3.7859929,7.6697392,7.413093,6
-3.787386,7.664035,7.412206,6
-3.7890732,7.6610823,7.4129925,6
-3.7907321,7.6579404,7.413718,6
-3.7923598,7.6546125,7.4143834,6
-3.7939577,7.6510973,7.4149876,6
-3.795524,7.647395,7.4155326,6
-3.7970588,7.6435065,7.416016,6
-3.7985623,7.6394353,7.4164395,6
-3.8000338,7.635181,7.416802,6
-3.801474,7.6307445,7.417101,6
-3.8028808,7.626126,7.417341,6
-3.8042538,7.62133,7.4175205,6
-3.8056068,7.6163397,7.417637,6
-3.806063,7.612972,7.416888,6
-3.8060174,7.610201,7.4158444,6
-3.805945,7.607251,7.4147377,6
-3.8065233,7.6039047,7.4142294,6
-3.8078218,7.6001472,7.414385,6
-3.8090622,7.596218,7.414447,6
-3.8102424,7.5921197,7.4144173,6
-3.811363,7.587855,7.414295,6
-3.8124242,7.5834227,7.414081,6
-3.8134243,7.578825,7.413775,6
-3.8143022,7.573506,7.412368,6
-3.8145225,7.5707293,7.4138985,6
-3.8149378,7.5682054,7.4158087,6
-3.8152425,7.565496,7.4176087,6
-3.8154376,7.562603,7.4193025,6
-3.815522,7.559526,7.420888,6
-3.8154976,7.556266,7.422364,6
-3.815362,7.552827,7.423731,6
-3.8151162,7.5492043,7.4249883,6
-3.81476,7.5454016,7.426136,6
-3.8142726,7.5416465,7.4273286,6
-3.8136342,7.538154,7.428718,6
-3.8128839,7.5344787,7.429993,6
-3.8120277,7.53062,7.43115,6
-3.8097544,7.528017,7.432855,6
-3.8073862,7.526206,7.435078,6
-3.8072278,7.5231423,7.4354453,6
-3.8069594,7.51986,7.4356284,6
-3.8076956,7.517078,7.436834,6
-3.8085728,7.514292,7.4382033,6
-3.8093197,7.5113425,7.439468,6
-3.8099463,7.5082493,7.440648,6
-3.810492,7.5050883,7.4418225,6
-3.8109205,7.501796,7.4429197,6
-3.8112347,7.498371,7.443943,6
-3.8114314,7.4948153,7.4448895,6
-3.811513,7.4911327,7.4457626,6
-3.810968,7.4875484,7.44688,6
-3.8098392,7.484044,7.448216,6
-3.8086195,7.4804044,7.4494615,6
-3.807305,7.4766307,7.450616,6
-3.8058977,7.4727206,7.451679,6
-3.8043985,7.4686766,7.4526515,6
-3.8028073,7.4644995,7.453531,6
-3.8011231,7.460192,7.454319,6
-3.7993495,7.4557524,7.455014,6
-3.797484,7.451183,7.455618,6
-3.7955282,7.4464846,7.4561276,6
-3.7934823,7.4416604,7.456545,6
-3.7913468,7.43671,7.4568715,6
-3.7891228,7.431634,7.4571023,6
-3.784365,7.423047,7.454723,6
-3.7766042,7.409916,7.4491963,6
-3.7703629,7.389385,7.44408,6
-3.760834,7.3668866,7.438338,6
-3.749484,7.342343,7.4323153,6
-3.7380195,7.317692,7.426186,6
-3.7201185,7.287916,7.4167595,6
-3.6994216,7.256253,7.4057913,6
-3.6785502,7.2244887,7.3946695,6
-3.6520474,7.184898,7.376552,6
-3.6100245,7.113266,7.326646,6
-3.5667229,7.0389824,7.2739887,6
-3.5232863,6.964677,7.2212386,6
-3.4797232,6.890367,7.1684065,6
-3.4390378,6.81586,7.1194806,6
-3.398405,6.7413745,7.07071,6
-3.3577142,6.666937,7.0219426,6
-3.3169763,6.592564,6.9731917,6
-3.2761996,6.518278,6.92447,6
-3.235439,6.4447584,6.8768015,6
-3.1947541,6.3728004,6.83138,6
-3.1540635,6.301007,6.7860603,6
-3.1133769,6.2293954,6.740855,6
-3.0727036,6.1579847,6.695773,6
-3.032055,6.0867915,6.650831,6
-2.9914405,6.0158334,6.6060333,6
-2.9508698,5.945129,6.561394,6
-2.9103532,5.874694,6.5169253,6
-2.8699014,5.8045464,6.4726357,6
-2.8295233,5.7347035,6.428538,6
-2.789359,5.665248,6.385004,6
-2.750504,5.596712,6.3450556,6
-2.7117662,5.5285406,6.30537,6
-2.6761873,5.4632187,6.2692513,6
-2.6482766,5.4120283,6.2394285,6
-2.6270237,5.372604,6.214683,6
-2.609487,5.3415647,6.1949863,6
-2.5938473,5.3146386,6.1782727,6
-2.5779586,5.2918506,6.1636505,6
-2.5619464,5.2703376,6.1496954,6
-2.5460753,5.249175,6.1360927,6
-2.53035,5.22837,6.122842,6
-2.5162728,5.2092924,6.1100583,6
-2.5054224,5.1933794,6.097865,6
-2.4947116,5.177823,6.086032,6
-2.4841406,5.162627,6.0745654,6
-2.4737153,5.147795,6.063466,6
-2.4634354,5.1333303,6.052738,6
-2.4533043,5.119235,6.0423827,6
-2.443325,5.105517,6.0324044,6
-2.4335,5.092175,6.0228033,6
-2.4238317,5.0792146,6.0135846,6
-2.4143214,5.066638,6.004747,6
-2.404973,5.054449,5.996296,6
-2.395787,5.0426507,5.9882326,6
-2.3867679,5.0312457,5.9805584,6
-2.3779154,5.0202365,5.973274,6
-2.369234,5.0096264,5.9663825,6
-2.3607244,4.999417,5.959887,6
-2.3523896,4.9896126,5.9537888,6
-2.3442314,4.9802146,5.948087,6
-2.3362513,4.971226,5.942785,6
-2.3284523,4.962647,5.937883,6
-2.320834,4.954482,5.9333825,6
-2.3134017,4.946731,5.929286,6
-2.305268,4.939795,5.9261518,6
-2.2971802,4.9333415,5.9235134,6
-2.2892597,4.9273186,5.9212956,6
-2.281509,4.921727,5.919496,6
-2.2740443,4.916186,5.9174905,6
-2.2670295,4.9101624,5.9144006,6
-2.2601933,4.9045568,5.911703,6
-2.253541,4.8993535,5.9094024,6
-2.2435842,4.8869224,5.904985,6
-2.233476,4.874278,5.9007134,6
-2.223609,4.8621173,5.8968797,6
-2.2139838,4.85044,5.893486,6
-2.204606,4.8392496,5.890533,6
-2.1954753,4.828552,5.88802,6
-2.1902368,4.820924,5.8833447,6
-2.1858976,4.8113155,5.875787,6
-2.1795094,4.794211,5.864979,6
-2.1733096,4.777555,5.85461,6
-2.1642115,4.7612934,5.842263,6
-2.1549206,4.74548,5.83006,6
-2.1458852,4.7305207,5.818304,6
-2.1374967,4.7197094,5.8072658,6
-2.1280582,4.707708,5.797748,6
-2.1188269,4.696186,5.788668,6
-2.11197,4.685595,5.7813644,6
-2.1066985,4.6757727,5.775353,6
-2.101547,4.666422,5.7697287,6
-2.0965152,4.657543,5.764489,6
-2.0916057,4.6491375,5.7596416,6
-2.0868201,4.6412086,5.7551847,6
-2.0821586,4.6337576,5.7511196,6
-2.0776186,4.6268144,5.747465,6
-2.0731454,4.621001,5.744655,6
-2.0687985,4.6156793,5.7422447,6
-2.0645792,4.610848,5.7402334,6
-2.0604901,4.606509,5.7386236,6
-2.0565312,4.6026645,5.7374144,6
-2.0527024,4.599314,5.736605,6
-2.049007,4.59646,5.7361965,6
-2.0454433,4.5941014,5.7361894,6
-2.0420146,4.5922394,5.736583,6
-2.0387192,4.590874,5.737378,6
-2.0355604,4.590007,5.738573,6
-2.0335288,4.5919604,5.740866,6
-2.0337775,4.5994325,5.745064,6
-2.0340898,4.6072297,5.749608,6
-2.0344656,4.615349,5.7544994,6
-2.0349057,4.6237903,5.759736,6
-2.03541,4.6325493,5.765318,6
-2.0359766,4.6416254,5.7712417,6
-2.036608,4.6510177,5.777508,6
-2.037303,4.6607203,5.7841125,6
-2.0380611,4.6707344,5.7910566,6
-2.0388813,4.681055,5.7983384,6
-2.0397654,4.691681,5.805953,6
-2.039993,4.7028537,5.8122506,6
-2.0399065,4.714366,5.8152857,6
-2.0413074,4.7255754,5.818335,6
-2.0427475,4.737088,5.8217196,6
-2.0442257,4.748901,5.825441,6
-2.0457423,4.761014,5.8294935,6
-2.0472977,4.7734203,5.8338814,6
-2.0488884,4.7861195,5.8385983,6
-2.0505178,4.7991066,5.843647,6
-2.052184,4.8123784,5.8490252,6
-2.0538864,4.825934,5.8547306,6
-2.055624,4.8397694,5.8607645,6
-2.0573978,4.8538785,5.8671227,6
-2.059206,4.868261,5.8738027,6
-2.0610487,4.882912,5.8808055,6
-2.0629258,4.897827,5.8881297,6
-2.064837,4.9130044,5.8957715,6
-2.066781,4.9284387,5.90373,6
-2.0687575,4.9441266,5.9120007,6
-2.0707657,4.960065,5.920587,6
-2.0728064,4.9762487,5.9294815,6
-2.076276,4.9913797,5.9369383,6
-2.0802069,5.0063453,5.9441595,6
-2.0841758,5.0215397,5.9516754,6
-2.088168,5.0369816,5.9595284,6
-2.0918672,5.053335,5.968834,6
-2.0956118,5.069879,5.9783874,6
-2.099927,5.0870423,5.9888124,6
-2.1055202,5.105404,6.000953,6
-2.1111789,5.123962,6.0133605,6
-2.1168692,5.143063,6.026381,6
-2.1226115,5.162461,6.03977,6
-2.1284156,5.182031,6.0534096,6
-2.133882,5.2026625,6.067112,6
-2.138324,5.225888,6.0805664,6
-2.1457827,5.2490287,6.0922194,6
-2.156336,5.2720814,6.1020193,6
-2.1655571,5.2962885,6.1136026,6
-2.1714053,5.320738,6.126636,6
-2.177359,5.3453274,6.1399207,6
-2.1833239,5.369942,6.153578,6
-2.1889195,5.3941293,6.1681128,6
-2.1946192,5.418441,6.182885,6
-2.201109,5.4468107,6.1989393,6
-2.2113664,5.480819,6.2182703,6
-2.2246315,5.518441,6.2400103,6
-2.2393565,5.5613465,6.264457,6
-2.255417,5.6061,6.290354,6
-2.2782612,5.658328,6.3209844,6
-2.3061075,5.7160997,6.354805,6
-2.3346424,5.7751694,6.389454,6
-2.3633757,5.834508,6.4243116,6
-2.392745,5.89407,6.4604087,6
-2.4225478,5.953808,6.4973035,6
-2.4524822,6.0136476,6.5343385,6
-2.48254,6.073575,6.5715017,6
-2.5127141,6.133577,6.608788,6
-2.5429971,6.193639,6.646187,6
-2.573382,6.2537427,6.6836867,6
-2.6038609,6.313877,6.7212806,6
-2.6344242,6.3740263,6.75896,6
-2.6650681,6.4341745,6.7967124,6
-2.6957834,6.4943075,6.8345323,6
-2.726562,6.55441,6.8724065,6
-2.7573965,6.614468,6.9103284,6
-2.7896118,6.677586,6.9492235,6
-2.8241975,6.7422924,6.9893417,6
-2.8565536,6.801066,7.027531,6
-2.888937,6.859831,7.065734,6
-2.9213383,6.9185743,7.1039433,6
-2.9537513,6.9772816,7.142144,6
-2.9861667,7.035937,7.1803336,6
-3.0185769,7.094528,7.2184973,6
-3.050974,7.1530385,7.2566285,6
-3.0833507,7.2114553,7.294717,6
-3.1156967,7.269763,7.3327518,6
-3.147982,7.3279676,7.370753,6
-3.178099,7.3878202,7.4109545,6
-3.2081716,7.447512,7.451067,6
-3.2259061,7.478655,7.465541,6
-3.2418313,7.5053163,7.479185,6
-3.2578893,7.532364,7.4936943,6
-3.273712,7.559537,7.508703,6
-3.289421,7.586493,7.5236287,6
-3.305013,7.6132236,7.5384665,6
-3.3204832,7.6397233,7.553211,6
-3.3358305,7.665986,7.567864,6
-3.3510487,7.6920033,7.5824175,6
-3.3661344,7.7177696,7.5968685,6
-3.38038,7.742869,7.61102,6
-3.3911116,7.765734,7.6241283,6
-3.401704,7.7883306,7.6371236,6
-3.412151,7.8106523,7.650005,6
-3.4234493,7.833604,7.6628404,6
-3.4382005,7.8595476,7.6758213,6
-3.453674,7.8813515,7.688948,6
-3.4718907,7.9002767,7.700819,6
-3.4893405,7.9198475,7.7121277,6
-3.5002394,7.934793,7.7210474,6
-3.5057557,7.940392,7.7217,6
-3.5080793,7.9396687,7.716322,6
-3.5101218,7.938712,7.710878,6
-3.5118833,7.937522,7.7053623,6
-3.5137217,7.936425,7.700002,6
-3.515844,7.935616,7.694929,6
-3.5176613,7.934553,7.689777,6
-3.5191696,7.933233,7.6845455,6
-3.5203705,7.9316573,7.679235,6
-3.5212967,7.929862,7.6738634,6
-3.5226593,7.9285784,7.6687574,6
-3.5236924,7.927019,7.663567,6
-3.5247984,7.9247637,7.658244,6
-3.5257883,7.922008,7.652813,6
-3.5263906,7.9194207,7.647735,6
-3.5266488,7.9166126,7.6426244,6
-3.528637,7.9173293,7.6404815,6
-3.5319338,7.9204645,7.640963,6
-3.5350926,7.9233108,7.641827,6
-3.537908,7.9259043,7.642636,6
-3.5403776,7.9282417,7.64339,6
-3.5425024,7.9303265,7.644091,6
-3.5461066,7.9320245,7.643555,6
-3.5539517,7.9331355,7.6399984,6
-3.5576048,7.9328294,7.6361394,6
-3.560676,7.9323063,7.6322336,6
-3.5635598,7.9315596,7.628219,6
-3.5662553,7.9305925,7.624097,6
-3.5687609,7.929403,7.6198664,6
-3.5710773,7.9279933,7.6155334,6
-3.5732267,7.926401,7.6111374,6
-3.5754592,7.925089,7.607191,6
-3.5774777,7.9235163,7.6030965,6
-3.5794084,7.9217467,7.599327,6
-3.5826027,7.9192357,7.5956097,6
-3.5868862,7.9159536,7.591533,6
-3.5909872,7.9124103,7.5873423,6
-3.5949051,7.9086027,7.583035,6
-3.5986364,7.9045334,7.578615,6
-3.6021821,7.9002037,7.574079,6
-3.6055403,7.895616,7.569435,6
-3.6077871,7.891783,7.5651474,6
-3.6090627,7.8885546,7.5611477,6
-3.6101716,7.8850455,7.557028,6
-3.6127536,7.8820195,7.553706,6
-3.6156762,7.878929,7.5505037,6
-3.6184762,7.8755827,7.547211,6
-3.6211517,7.871979,7.5438294,6
-3.6237028,7.8681207,7.5403576,6
-3.6262023,7.864423,7.536804,6
-3.629272,7.8644676,7.5332217,6
-3.6328948,7.864532,7.5306697,6
-3.636475,7.864384,7.528169,6
-3.6399038,7.863984,7.5255437,6
-3.6431787,7.863328,7.5227914,6
-3.646301,7.8624196,7.519913,6
-3.649268,7.861257,7.5169134,6
-3.6520817,7.859841,7.513786,6
-3.6548333,7.858347,7.510731,6
-3.6576617,7.8570194,7.508019,6
-3.6603553,7.855481,7.5052285,6
-3.6629128,7.8537292,7.502361,6
-3.6653333,7.851766,7.499418,6
-3.6676178,7.8495917,7.4964,6
-3.6706364,7.847718,7.494171,6
-3.6740441,7.8459415,7.49239,6
-3.6772876,7.8439403,7.49051,6
-3.6812534,7.8430104,7.4891863,6
-3.68555,7.842585,7.488131,6
-3.689721,7.8419538,7.4870453,6
-3.6972954,7.8447433,7.4887414,6
-3.705248,7.8479147,7.490734,6
-3.7111385,7.845417,7.4892206,6
-3.7154117,7.8366513,7.484477,6
-3.7183635,7.830909,7.4806542,6
-3.7175443,7.8247476,7.474623,6
-3.7182353,7.8187194,7.4703417,6
-3.7212863,7.8129354,7.4688096,6
-3.7212968,7.8069983,7.464895,6
-3.7208512,7.800959,7.46063,6
-3.7203937,7.7948318,7.456359,6
-3.7199204,7.788614,7.4520836,6
-3.7205155,7.7842,7.447007,6
-3.722074,7.781406,7.441208,6
-3.7235982,7.7784944,7.435422,6
-3.7251282,7.7760572,7.4305534,6
-3.7271743,7.775198,7.429212,6
-3.730058,7.774619,7.430276,6
-3.732891,7.773888,7.431276,6
-3.7356713,7.77301,7.432215,6
-3.738401,7.7719846,7.43309,6
-3.7410774,7.7708097,7.433904,6
-3.7437005,7.7694864,7.4346538,6
-3.7462687,7.768017,7.435339,6
-3.7487829,7.7663984,7.4359612,6
-3.7512343,7.7647552,7.4382825,6
-3.753629,7.7629747,7.4406257,6
-3.7560337,7.760988,7.442909,6
-3.7604177,7.7571216,7.44595,6
-3.7647634,7.753087,7.4489117,6
-3.7686687,7.748982,7.451015,6
-3.7701492,7.7452455,7.448439,6
-3.7715893,7.7413464,7.4457817,6
-3.7729876,7.7372894,7.4430437,6
-3.7743454,7.733073,7.440229,6
-3.7756605,7.728702,7.4373364,6
-3.776934,7.7241735,7.434365,6
-3.7781649,7.7194905,7.431319,6
-3.7793531,7.714655,7.428198,6
-3.7806957,7.709742,7.4253263,6
-3.7826095,7.7049217,7.423396,6
-3.7845058,7.6999617,7.421434,6
-3.7863824,7.6948614,7.4194403,6
-3.7882392,7.6896234,7.417418,6
-3.7900114,7.6841593,7.415478,6
-3.7913709,7.678006,7.414222,6
-3.7927074,7.6717176,7.4129386,6
-3.7941375,7.666333,7.4122405,6
-3.7958226,7.6633806,7.4130263,6
-3.79748,7.6602397,7.4137516,6
-3.7991064,7.656913,7.414418,6
-3.8007042,7.6533937,7.4150233,6
-3.80227,7.6496925,7.4155664,6
-3.803805,7.645806,7.4160504,6
-3.805307,7.641734,7.416473,6
-3.8067799,7.6374784,7.416836,6
-3.808218,7.6330414,7.4171376,6
-3.8096232,7.6284237,7.4173775,6
-3.8109968,7.6236253,7.4175553,6
-3.8123355,7.61865,7.4176726,6
-3.8127356,7.615321,7.4169507,6
-3.8126893,7.612551,7.415908,6
-3.8126159,7.6095986,7.414801,6
