,pc1,pc2,pc3,fault
4475,-367.39077574751553,-982.4028176436202,-138.20251460091526,5
4476,-381.4534621093329,-976.9980279691849,-136.16928394907472,5
4477,-394.87590001807627,-971.6598629270063,-134.19760330792533,5
4478,-408.3274406299777,-966.0520261966335,-132.17716764522373,5
4479,-422.3627921974911,-959.8841757610468,-130.01470184597636,5
4480,-437.17872848128,-953.0402985914272,-127.67487912259523,5
4481,-452.5322672670996,-945.6282958006769,-125.19518349758388,5
4482,-467.9080581870608,-937.9020435992164,-122.65959201643305,5
4483,-482.7729713803185,-930.1349383047183,-120.15700187481751,5
4484,-496.8462234510754,-922.4803049729494,-117.73596150673299,5
4485,-510.1972512068252,-914.9156614092456,-115.38719768948542,5
4486,-523.1936451954347,-907.2626690295965,-113.05112014851684,5
4487,-536.283994426168,-899.2936508957218,-110.65331377030579,5
4488,-549.7855506437465,-890.8399617305154,-108.13994682323782,5
4489,-563.7287512043375,-881.8751927838064,-105.50417138925381,5
4490,-577.8767473490104,-872.5108164964886,-102.78371925219403,5
4491,-591.8489666103818,-862.9375332257272,-100.04112112917541,5
4492,-605.3255662014196,-853.3222014553836,-97.33009429988196,5
4493,-618.1837037190318,-843.7360154704752,-94.67256012010584,5
4494,-630.548261341373,-834.1242807074565,-92.04939974422902,5
4495,-642.6988404431801,-824.3496522509295,-89.4150680246731,5
4496,-654.9298378945011,-814.2615219358297,-86.72052485371628,5
4497,-667.3964010980634,-803.7755262825776,-83.93907490327696,5
4498,-680.0589229239764,-792.9050883608292,-81.07618961903566,5
4499,-692.708220485259,-781.7522907928296,-78.16588038067466,5
4500,-705.0874305552237,-770.4481270973715,-75.25080361636572,5
4501,-717.009790201628,-759.092435716801,-72.36271173960148,5
4502,-728.4488327962645,-747.7057497661609,-69.50718846821869,5
4503,-739.5281126689397,-736.2314090131524,-66.66482963552802,5
4504,-750.4548007852059,-724.5669604081729,-63.801801336126026,5
4505,-761.4040382641964,-712.622409045282,-60.888870512494066,5
4506,-772.4428283356613,-700.3602864289061,-57.91429975880831,5
4507,-783.4987030861124,-687.8140489750436,-54.88951819271933,5
4508,-794.4115569223468,-675.0640157575987,-51.84093183364806,5
4509,-805.0103261521632,-662.199407889753,-48.797325258573714,5
4510,-815.2009546744483,-649.2729939668928,-45.77513841403059,5
4511,-824.9976973470858,-636.2833282413657,-42.77297640376429,5
4512,-834.5114073795941,-623.1786392799017,-39.77324502863059,5
4513,-843.880982672077,-609.8904149528711,-36.75329452771462,5
4514,-853.20821019641,-596.3666009008729,-33.69620565013156,5
4515,-862.5053813595581,-582.5994906605242,-30.5996683852467,5
4516,-871.70081284304,-568.6246547912972,-27.475396465373095,5
4517,-880.6743240799491,-554.5042422125471,-24.343498674655176,5
4518,-889.3227534401973,-540.2940073993607,-21.221672510825385,5
4519,-897.6023305010882,-526.0210221491631,-18.118012609803223,5
4520,-905.5479812108633,-511.6724823030095,-15.027566345382562,5
4521,-913.2443349553151,-497.2091518413735,-11.936934933273479,5
4522,-920.7838480374609,-482.586058077376,-8.831141911049741,5
4523,-928.2164972338396,-467.7784029559865,-5.702020999202738,5
4524,-935.53223935443,-452.79150408932065,-2.5512820075644287,5
4525,-942.6661297474068,-437.6593491386175,0.6101501348796745,5
4526,-949.5369649411441,-422.42567263171566,3.768397005829921,5
4527,-956.0832123396926,-407.1256662365318,6.912579479904988,5
4528,-962.2934808561046,-391.76979745033003,10.039992916757356,5
4529,-968.2034739172318,-376.34438745275526,13.155790371104178,5
4530,-973.8771741335886,-360.8204135850996,16.269990908109737,5
4531,-979.3696607309366,-345.17220821021164,19.391336878484967,5
4532,-984.7036074448278,-329.3898102819858,22.52331393097269,5
4533,-989.8574122863251,-313.48576906150794,25.662061382772734,5
4534,-994.781487211905,-297.4875927011302,28.798958453561298,5
4535,-999.4210327390911,-281.4265109009296,31.92434541132356,5
4536,-1003.7448592004332,-265.3226451770769,35.03231927802061,5
4537,-1007.7551427659326,-249.17948171720593,38.12244679835061,5
4538,-1011.4854338988972,-232.98423399122848,41.199550515383365,5
4539,-1014.9788212084244,-216.71853049125937,44.27017042383003,5
4540,-1018.268191714951,-200.36844963316372,47.33928578682851,5
4541,-1021.3584767196946,-183.9339230731898,50.407299651926046,5
4542,-1024.2283910485562,-167.42839428734982,53.47022727656492,5
4543,-1026.840320902382,-150.8742231318293,56.52127095718815,5
4544,-1029.1614721742274,-134.29205672169292,59.55430967849921,5
4545,-1031.1768487918366,-117.69400942899485,62.5660903440809,5
4546,-1032.8965425761821,-101.07952782371147,65.55750038382422,5
4547,-1034.3465349437686,-84.43965423020022,68.53211459611437,5
4548,-1035.5563734156208,-67.76309332402224,71.49418845001111,5
4549,-1036.5426285226636,-51.04471377557287,74.44590535910316,5
4550,-1037.3035133773387,-34.288594869656976,77.38642692467133,5
4551,-1037.8194659315102,-17.508093766721334,80.31192352499943,5
4552,-1038.065524692988,-0.7197891308102723,83.21758363910976,5
4553,-1038.0221269047013,16.062003375538264,86.09941034214496,5
4554,-1037.6854731550038,32.83070935057918,88.95597683414415,5
4555,-1037.0664992357745,49.58727858030228,91.7883078277022,5
4556,-1036.1857397252347,66.33781975241664,94.59906453557811,5
4557,-1035.0612707798957,83.087545452397,97.39055933295495,5
4558,-1033.7015816380265,99.83702912771832,100.16355502822277,5
4559,-1032.101100289423,116.57969363319687,102.91648559575619,5
4560,-1030.245417778505,133.30423691806766,105.64627932945865,5
4561,-1028.1179150367739,149.9978873342044,108.34943688353214,5
4562,-1025.7092797079956,166.6512903954059,111.0236173949979,5
4563,-1023.0204428503486,183.260176207375,113.66815900246309,5
4564,-1020.0625797600004,199.8255645710191,116.28411476746909,5
4565,-1016.8500720107561,216.35032408382278,118.87310777449349,5
4566,-1013.3946313561318,232.83619228504966,121.43635506170259,5
4567,-1009.6992353629985,249.2805794840949,123.9736439801751,5
4568,-1005.7587574788732,265.67671991237745,126.48340882937991,5
4569,-1001.562594552037,282.0148700393506,128.96314435987037,5
4570,-997.1015583382925,298.28576972092543,131.4105387326078,5
4571,-992.3717672930172,314.4826863882076,133.82412995775653,5
4572,-987.3773898779613,330.60294324252646,136.2037834493175,5
4573,-982.127659394821,346.6465328237909,138.5502223686723,5
4574,-976.6333366944176,362.6143866083935,140.86445147139028,5
4575,-970.9012214064936,378.5055610891139,143.14684277467504,5
4576,-964.9325682366049,394.31633836653833,145.39685504013607,5
4577,-958.7228849854661,410.0400098121817,147.61298175695262,5
4578,-952.265949435544,425.66884191721124,149.7934052769912,5
4579,-945.5569860873767,441.1956874044617,151.93652339547592,5
4580,-938.5962222946971,456.6158566968455,154.04154809774647,5
4581,-931.3884890336492,471.927011384305,156.10845610579358,5
4582,-923.9419029973949,487.1285737419047,158.13778427678008,5
4583,-916.263915730971,502.2197450924101,160.1299800711532,5
4584,-908.3592045268156,517.1983999725869,162.08504552672497,5
4585,-900.2279880706052,532.0601581306902,164.00224518571747,5
4586,-891.8677439072289,546.7991844460761,165.88037757081776,5
4587,-883.275077430147,561.409102743258,167.71807983470146,5
4588,-874.4488953466165,575.8846219541637,169.51435678530297,5
4589,-865.3912456586908,590.2220176880494,171.26872921464866,5
4590,-856.1075533699428,604.4193177445663,172.98128375040793,5
4591,-846.6043177052331,618.4751762891348,174.6522987327986,5
4592,-836.8874068260146,632.3880121218153,176.28196224194897,5
4593,-826.9599663486421,646.1549122852807,177.8700206672847,5
4594,-816.8226769778248,659.7717112353689,179.41581152741514,5
4595,-806.4743958971508,673.2332735459596,180.91836256178567,5
4596,-795.9144277339359,686.5346344172115,182.37676541245577,5
4597,-785.1436559123963,699.6715944163747,183.79036743979376,5
4598,-774.1655755024857,712.6412868686429,185.15895004888833,5
4599,-762.9852973064524,725.4417135444617,186.48257092225163,5
4600,-751.608569450549,738.071271321832,187.76140524891915,5
4601,-740.0399374461713,750.5278110042018,188.99544017947576,5
4602,-728.2823050127733,762.808385859217,190.1843966744038,5
4603,-716.3367251882049,774.9091112189606,191.327689628904,5
4604,-704.2037248558036,786.8258130177356,192.4246430300744,5
4605,-691.884209950423,798.5544866411393,193.47463967204152,5
4606,-679.3806971363966,810.0919434037626,194.47732838181324,5
4607,-666.6971426424395,821.4357532789326,195.43260204069182,5
4608,-653.8386419566888,832.5841194293901,196.3405514573467,5
4609,-640.8101183023691,843.535220997015,197.2012499158538,5
4610,-627.6157206414018,854.2868981910922,198.01465169660145,5
4611,-614.2581886320031,864.8363081100756,198.78048279948968,5
4612,-600.7394327565609,875.1801973467265,199.49833378492013,5
4613,-587.0610363481234,885.3151450529317,200.16774088307236,5
4614,-573.2253251445479,895.2381115386164,200.78836402816577,5
4615,-559.2355879688816,904.9465673826929,201.36002636636283,5
4616,-545.0962401432064,914.4385977613949,201.88274506785694,5
4617,-530.8120557465363,923.7125274574606,202.35660657839608,5
4618,-516.3876916112251,932.7666817142947,202.781688401447,5
4619,-501.82695746525764,941.5990059973263,203.15793636055014,5
4620,-487.13292892468536,950.2071082182674,203.48518030963493,5
4621,-472.3080769653565,958.5883106733794,203.7631538065836,5
4622,-457.3550260831835,966.7400319452946,203.9916189457159,5
4623,-442.27686817393436,974.6599520198083,204.17041960138468,5
4624,-427.0775509042184,982.3462238908722,204.29954785895475,5
4625,-411.7615353291622,989.7973132574433,204.37908995206521,5
4626,-396.33354136266047,997.0118776405006,204.40918519098574,5
4627,-380.7979224703621,1003.9884475207042,204.38992261806322,5
4628,-365.15855626054235,1010.7253630990778,204.32132109451652,5
4629,-349.41872301679,1017.2207017194739,204.20330730160225,5
4630,-333.5815493488227,1023.4724968044233,204.03578860266987,5
4631,-317.650253921178,1029.4788616819283,203.81869305494814,5
4632,-301.6285781047313,1035.2382156380236,203.55204238723408,5
4633,-285.52070852254235,1040.749254061943,203.2359407840874,5
4634,-269.33122634352037,1046.0109320363695,202.87056811002304,5
4635,-253.0646654431517,1051.0222434650036,202.45610694470167,5
4636,-236.72534923291462,1055.7821361197025,201.9927156187087,5
4637,-220.31715067563775,1060.2893832930074,201.48048698926266,5
4638,-203.8436932461254,1064.5426794981086,200.91948092261512,5
4639,-187.30847459235346,1068.5407001653991,200.30974423423905,5
4640,-170.71523095666967,1072.2822878884865,199.6513708523898,5
4641,-154.06798588484364,1075.7664834311893,198.944511604691,5
4642,-137.37113509196593,1078.9925754689882,198.18938897946904,5
4643,-120.62918548736117,1081.9599736072014,197.38625508304028,5
4644,-103.84662914377529,1084.6681457118643,196.5353707500202,5
4645,-87.02768621687775,1087.1164848048143,195.63696273582008,5
4646,-70.17635445309513,1089.3043298324612,194.69123111140448,5
4647,-53.2964222184602,1091.2309684360273,193.69835040951824,5
4648,-36.39172431503724,1092.8957658398049,192.65851249538696,5
4649,-19.466222619340137,1094.2982078220957,191.5719396924989,5
4650,-2.5241513916831835,1095.4379795854436,190.4389100921655,5
4651,14.430103343010918,1096.3149086141852,189.2597380335586,5
4652,31.392064366093873,1096.9289371590064,188.0347647978437,5
4653,48.357378444495815,1097.2800131829279,186.76432304002043,5
4654,65.32183823588922,1097.3680771154077,185.4487324992391,5
4655,82.28144236799922,1097.1930277184151,184.088289653305,5
4656,99.232244035905,1096.7547979019669,182.68329262859814,5
4657,116.17029089239462,1096.0533843698968,181.234050835945,5
4658,133.09147249142706,1095.08892827966,179.74091103888858,5
4659,149.99155613076388,1093.8616991955719,178.20425166626575,5
4660,166.86618652029367,1092.3720996256739,176.62448344153526,5
4661,183.7110369628807,1090.6205886033028,175.00202485662706,5
4662,200.52185045394359,1088.6076609700053,173.33729473969973,5
4663,217.29453058787277,1086.3337992978734,171.63069756432571,5
4664,234.02507023762374,1083.7995080921826,169.88263433612167,5
4665,250.70952728795228,1081.005325458695,168.09350673745936,5
4666,267.3438984695156,1077.9518872025449,166.26373821980908,5
4667,283.924114043038,1074.6399320135883,164.3937749599507,5
4668,300.44599835901056,1071.0703233877357,162.48409301586364,5
4669,316.90536112553247,1067.244005363943,160.5351833231986,5
4670,333.2980271819119,1063.161987458773,158.54754706325323,5
4671,349.6199291924829,1058.8252974801924,156.5216798100034,5
4672,365.8670856019548,1054.2349912912518,154.45807558391817,5
4673,382.03560788744704,1049.3921476927485,152.35722493356744,5
4674,398.12161295084155,1044.2979125046566,150.21962926831344,5
4675,414.12120632343624,1038.9535084226427,148.04580434058744,5
4676,430.03042726541815,1033.360263183026,145.83628915915364,5
4677,445.8452931945625,1027.5195896081304,143.59163907373002,5
4678,461.5618115439968,1021.432979692325,141.3124236516121,5
4679,477.176054511644,1015.1019671274685,138.99921466568298,5
4680,492.6841615316708,1008.5281251325911,136.65258546844188,5
4681,508.08236646720917,1001.7130516351469,134.27310619407825,5
4682,523.3669459324555,994.6583948394733,131.8613523838923,5
4683,538.5342063729279,987.3658598523233,129.4179067277142,5
4684,553.5804312837255,979.8372355523478,126.94336846964089,5
4685,568.5018962926881,972.0743882374112,124.43835042787622,5
4686,583.2948642633036,964.0792649386069,121.90348053595814,5
4687,597.9556375729989,955.8538669415456,119.33939307249747,5
4688,612.4805668541347,947.4002452367226,116.74672672309485,5
4689,626.8660864720658,938.7204820932992,114.12611921735862,5
4690,641.1086885344102,929.8167027055089,111.47821101716,5
4691,655.2049206412867,920.6910765749407,108.80364608347139,5
4692,669.1513430811528,911.3458386296178,106.10307827699633,5
4693,682.9445305980074,901.7832891127824,103.377171788174,5
4694,696.5810561567807,892.0058020761497,100.62660363558236,5
4695,710.0575229249821,882.0158094394034,97.85205835233141,5
4696,723.370570700066,871.8157975820361,95.05422693104914,5
4697,736.5169093575437,861.4082902901866,92.23380129795774,5
4698,749.4933095922294,850.7958522863865,89.39147583971852,5
4699,762.2966097415958,839.9810853386209,86.52794569411903,5
4700,774.923685805441,828.9666430519651,83.64391215576022,5
4701,787.371449125125,817.7552315256426,80.740082742069,5
4702,799.6368267992048,806.3496201982259,77.81717469961241,5
4703,811.7167778767613,794.7526327967125,74.87591177258933,5
4704,823.6082944874883,782.9671472954781,71.917024906068,5
4705,835.3084288249024,770.9960819063093,68.94124699237284,5
4706,846.8142918402731,758.8423947095101,65.94931306863256,5
4707,858.1230650380115,746.509077178802,62.94195863101259,5
4708,869.231982953093,733.9991626072141,59.91992202285735,5
4709,880.1383315318737,721.3157262059289,56.88394469633162,5
4710,890.8394298131141,708.4618943364318,53.834774635991494,5
4711,901.3326364967584,695.440840760274,50.77316458783296,5
4712,911.6153464420976,682.2557883855895,47.69987285152622,5
4713,921.6850094461626,668.9099994501332,44.615660589864326,5
4714,931.5391313805189,655.4067743435049,41.52129047938287,5
4715,941.1752880108764,641.7494437319343,38.41752550643741,5
4716,950.591115219563,627.9413730331923,35.30512956327766,5
4717,959.7843109223428,613.9859604003783,32.18486742122894,5
4718,968.7526203259827,599.8866443477237,29.05750719801862,5
4719,977.4938377406554,585.6469013443365,25.923819449503032,5
4720,986.005800225829,571.2702497652072,22.7845788172903,5
4721,994.2863992948273,556.7602427264334,19.64056146766718,5
4722,1002.3335813986381,542.1204675419228,16.492545195185556,5
4723,1010.1453606083747,527.3545388780019,13.341307251073642,5
4724,1017.7198143284539,512.4660993630141,10.18762449043602,5
4725,1025.0550875350355,497.4588175761702,7.0322733404455295,5
4726,1032.1493823284318,482.3363916916458,3.876030423679748,5
4727,1039.000958400107,467.10254927922875,0.7196731923814315,5
4728,1045.6081257095718,451.7610502232381,-2.436019406663889,5
4729,1051.9692510894215,436.3156826917822,-5.590268143113583,5
4730,1058.0827573205881,420.7702629707033,-8.742293047854098,5
4731,1063.947132511921,405.12862999931923,-11.891315793153506,5
4732,1069.5609296723762,389.3946449021908,-15.036558799566839,5
4733,1074.9227708490134,373.5721877325278,-18.17724717793782,5
4734,1080.031341681589,357.66515946076896,-21.312607137849188,5
4735,1084.8853912651878,341.6774814612934,-24.441866300048723,5
4736,1089.4837259571857,325.6130976125448,-27.564253143454273,5
4737,1093.8252122160168,309.4759719504184,-30.67899727864408,5
4738,1097.9087746357477,293.2700895532986,-33.78532914159595,5
4739,1101.7334024436846,276.999451895204,-36.88248171347625,5
4740,1105.298149400018,260.6680760186355,-39.96968994994519,5
4741,1108.6021389654397,244.2799912933274,-43.0461926250329,5
4742,1111.6445607186597,227.83924004637734,-46.11123111924772,5
4743,1114.4246713872392,211.34987622575247,-49.164050141441294,5
4744,1116.9417900170354,194.81596675880473,-52.20389729266281,5
4745,1119.1952988883836,178.2415904993694,-55.230022731408816,5
4746,1121.1846405299411,161.6308383847529,-58.24167955876791,5
4747,1122.90932248727,144.98781097529437,-61.23812414536625,5
4748,1124.3689164723073,128.31661697194434,-64.21861655457006,5
4749,1125.5630628215786,111.62137050044998,-67.1824212415294,5
4750,1126.4914688205633,94.90619110114295,-70.12880709980946,5
4751,1127.1539103534383,78.17520132526948,-73.05704788646258,5
4752,1127.5502283263856,61.432528087638,-75.96642159145493,5
4753,1127.6803289630393,44.68230110296527,-78.8562108471227,5
4754,1127.5441808094308,27.928653755570156,-81.72570272003263,5
4755,1127.1418172673154,11.175720640086816,-84.57418892114538,5
4756,1126.4733357759008,-5.572362986587663,-87.40096630594532,5
4757,1125.5389006424243,-22.311463650314405,-90.20533704671652,5
4758,1124.3387428401657,-39.037450380460946,-92.9866091519413,5
4759,1122.8731611715818,-55.746197066723674,-95.74409678640312,5
4760,1121.142520506015,-72.43358173520372,-98.4771198087554,5
4761,1119.147251293236,-89.09548827218477,-101.1850043998337,5
4762,1116.8878475812246,-105.72780566515921,-103.86708268271224,5
4763,1114.3648679699077,-122.32643001965936,-106.52269292680096,5
4764,1111.578933889013,-138.88726486309181,-109.15117948852573,5
4765,1108.5307322509284,-155.40622291426715,-111.7518938230319,5
4766,1105.2210147052594,-171.879227589027,-114.32419393367007,5
4767,1101.6505992236837,-188.30221436608363,-116.86744527517773,5
4768,1097.820368618212,-204.67113147553374,-119.38102045618326,5
4769,1093.7312706690054,-220.98194077197945,-121.86429978122173,5
4770,1089.3843163326558,-237.23061827917317,-124.31667073967019,5
4771,1084.7805795912602,-253.41315516219535,-126.73752827146747,5
4772,1079.9211964114013,-269.52555805051736,-129.12627506653945,5
4773,1074.807365553325,-285.56385077776406,-131.48232161004245,5
4774,1069.4403482065395,-301.5240753702392,-133.80508638250473,5
4775,1063.8214692328197,-317.4022935876254,-136.09399626917912,5
4776,1057.9521158279251,-333.19458747670114,-138.34848651502531,5
4777,1051.8337381209974,-348.89706117035564,-140.56800123962176,5
4778,1045.4678472798148,-364.5058405342562,-142.7519928517743,5
4779,1038.8560157280401,-380.01707463831946,-144.89992267203723,5
4780,1031.999875307419,-395.4269363050704,-147.01126082409158,5
4781,1024.9011181024155,-410.7316230411067,-149.0854862832617,5
4782,1017.561495184046,-425.9273580684108,-151.1220871903323,5
4783,1009.9828175859603,-441.010391582888,-153.1205609094194,5
4784,1002.1669556942828,-455.9770017908149,-155.08041439334005,5
4785,994.1158390047126,-470.8234961216168,-157.00116419675618,5
4786,985.83145533072,-485.54621156406404,-158.88233647188144,5
4787,977.3158501636706,-500.1415158702747,-160.72346730151952,5
4788,968.5711253347428,-514.6058079098068,-162.5241023612115,5
4789,959.599439007702,-528.9355188495415,-164.2837974740277,5
4790,950.4030049086273,-543.1271124207348,-166.00211853731258,5
4791,940.9840921586695,-557.177086990783,-167.67864127814985,5
4792,931.3450247506422,-571.0819754729049,-169.3129521956536,5
4793,921.4881817867058,-584.838347037904,-170.90464793377052,5
4794,911.4159959359058,-598.4428075648966,-172.45333594286018,5
4795,901.1309534368061,-611.8920005357882,-173.95863416360592,5
4796,890.6355929007605,-625.1826077314726,-175.42017140538402,5
4797,879.9325046467725,-638.3113499199486,-176.83758688355547,5
4798,869.0243295080204,-651.274987596819,-178.2105311345143,5
4799,857.9137593311915,-664.0703219115723,-179.53866509769927,5
4800,846.6035353048214,-676.6941955331987,-180.82166119092193,5
4801,835.096448526725,-689.1434936836964,-182.05920288619797,5
4802,823.395338617675,-701.4151445027927,-183.25098478123948,5
4803,811.5030935166467,-713.5061202651272,-184.39671291013485,5
4804,799.4226479917596,-725.4134379480143,-185.4961047241657,5
4805,787.1569834645226,-737.1341594699576,-186.54888894273756,5
4806,774.7091266509306,-748.6653929250019,-187.5548057765132,5
4807,762.0821492132035,-760.0042931040689,-188.51360716597264,5
4808,749.2791667407276,-771.1480620360059,-189.42505650071922,5
4809,736.3033382911117,-782.0939500807351,-190.28892883014856,5
4810,723.1578657877294,-792.839256326559,-191.10501100201895,5
4811,709.845993074166,-803.3813296364646,-191.87310176813662,5
4812,696.371005324875,-813.7175688043172,-192.59301158872455,5
4813,682.7362277808369,-823.8454236845752,-193.2645628449531,5
4814,668.9450251119796,-833.7623953591169,-193.88759005264615,5
4815,655.0008003520448,-843.4660370426554,-194.46193934680147,5
4816,640.9069942127735,-852.9539542601938,-194.98746910463632,5
4817,626.6670842729619,-862.223805876476,-195.46404953012814,5
4818,612.284584233215,-871.2733046085535,-195.89156321249172,5
4819,597.7630428587557,-880.1002175624232,-196.26990454792974,5
4820,583.1060437044198,-888.7023669892535,-196.59898020061382,5
4821,568.3172035984212,-897.0776302538867,-196.8787090958369,5
4822,553.4001718613641,-905.2239409671052,-197.1090222008652,5
4823,538.3586292768513,-913.1392892713449,-197.28986278708885,5
4824,523.1962873560984,-920.8217220678567,-197.42118611760645,5
4825,507.9168875114839,-928.2693436631575,-197.50295984606487,5
4826,492.5241995662409,-935.4803163731464,-197.5351638155936,5
4827,477.0220217748428,-942.4528609725445,-197.51779004952886,5
4828,461.41417929919794,-949.1852570906804,-197.45084289382237,5
4829,445.7045235242456,-955.6758436256739,-197.33433882302884,5
4830,429.8969308034508,-961.9230191037934,-197.16830670334366,5
4831,413.99530170137785,-967.9252421291229,-196.95278754020163,5
4832,398.00356011388635,-973.6810317038329,-196.6878343174348,5
4833,381.92565180219606,-979.1889677361504,-196.37351262533056,5
4834,365.7655438948478,-984.4476910476262,-196.0098999177287,5
4835,349.52722374246224,-989.455904102998,-195.59708601771473,5
4836,333.2146981743055,-994.2123711238906,-195.13517262642216,5
4837,316.8319922737415,-998.7159185509842,-194.62427378235512,5
4838,300.38314843613546,-1002.965435241441,-194.06451565926093,5
4839,283.8722253732313,-1006.9598725392165,-193.4560363297195,5
4840,267.30329728456536,-1010.6982450527306,-192.7989858867248,5
4841,250.68045240834454,-1014.179630343216,-192.09352659371066,5
4842,234.00779224778427,-1017.4031693593298,-191.33983235214978,5
4843,217.28943074618294,-1020.3680666235234,-190.5380891271781,5
4844,200.5294929285599,-1023.0735906189234,-189.6884948605516,5
4845,183.7321142978436,-1025.519073740758,-188.79125918577196,5
4846,166.9014394485554,-1027.7039126610755,-187.84660349955746,5
4847,150.04162146387665,-1029.6275681853087,-186.85476077237186,5
4848,133.1568203917113,-1031.2895658599239,-185.8159757683745,5
4849,116.25120236062473,-1032.689495376064,-184.73050493230448,5
4850,99.32893886345184,-1033.8270114943705,-183.5986159634621,5
4851,82.39420516565238,-1034.7018334248573,-182.42058823057073,5
4852,65.45117982927877,-1035.3137453057693,-181.19671228795062,5
4853,48.50404346729915,-1035.6625960993022,-179.92729017116602,5
4854,31.5569775082537,-1035.748299742655,-178.61263514982613,5
4855,14.614163731183842,-1035.570835032038,-177.25307155364354,5
4856,-2.3202173018512378,-1035.1302458278774,-175.84893480227163,5
4857,-19.241987362012047,-1034.4266408060166,-174.40057145123333,5
4858,-36.146971056650116,-1033.460193607686,-172.90833888447182,5
4859,-53.03099707005785,-1032.2311425925195,-171.37260517455886,5
4860,-69.8898995849058,-1030.7397909727952,-169.7937492292965,5
4861,-86.71951879038212,-1028.9865068357415,-168.17216075569164,5
4862,-103.51570208011314,-1026.971722487884,-166.50823981824715,5
4863,-120.27430524372316,-1024.695935278913,-164.8023969458778,5
4864,-136.99119320509095,-1022.159706663994,-163.05505297155744,5
4865,-153.66224100867066,-1019.3636623511858,-161.26663915656,5
4866,-170.28333543353452,-1016.3084923302777,-159.4375966575099,5
4867,-186.85037527966898,-1012.9949502922036,-157.56837687416677,5
4868,-203.35927280084977,-1009.4238538173918,-155.6594409581085,5
4869,-219.8059546533037,-1005.5960839868548,-153.71125990648332,5
4870,-236.18636265803485,-1001.5125852804589,-151.72431442596258,5
4871,-252.4964552227422,-997.1743651704253,-149.69909475132118,5
4872,-268.7322079878175,-992.5824941161923,-147.63610059387713,5
4873,-284.8896148564514,-987.7381050390206,-145.53584091160855,5
4874,-300.96468915393876,-982.6423932114942,-143.39883409300208,5
4875,-316.95346447987174,-977.296615847345,-141.22560723211922,5
4876,-332.8519959238612,-971.7020920999898,-139.01669662054826,5
4877,-348.6563604283502,-965.8602022027583,-136.77264733611182,5
4878,-364.36265871325946,-959.772387482735,-134.49401291799757,5
4879,-379.9670152081353,-953.4401501976112,-132.18135569657588,5
4880,-395.46557983663604,-946.8650525397842,-129.83524636469627,5
4881,-410.8545283682924,-940.0487168430299,-127.4562635155676,5
4882,-426.1300639205271,-932.9928250004498,-125.04499448249724,5
4883,-441.28841712503294,-925.6991178768458,-122.60203399092279,5
4884,-456.3258479946654,-918.16939517445,-120.12798487023728,5
4885,-471.23864627290226,-910.4055146024117,-117.62345747230529,5
4886,-486.0231321795662,-902.4093918486253,-115.08906990190063,5
4887,-500.675658073817,-894.1829998080854,-112.52544740106302,5
4888,-515.192608321698,-885.7283682122951,-109.9332224720474,5
4889,-529.570401282847,-877.0475830837397,-107.31303480396684,5
4890,-543.805489181295,-868.1427863209949,-104.66553085906341,5
4891,-557.8943598515776,-859.0161749776076,-101.99136390554476,5
4892,-571.8335368634849,-849.6700009935397,-99.29119366785233,5
4893,-585.6195809757018,-840.1065703487934,-96.56568643141873,5
4894,-599.2490905731025,-830.3282426141897,-93.8155146314812,5
4895,-612.7187027597548,-820.337430528724,-91.04135693558024,5
4896,-626.025094076961,-810.136599114099,-88.24389774710993,5
4897,-639.1649813054916,-799.7282652315229,-85.42382725421233,5
4898,-652.1351222851907,-789.1149970316033,-82.58184143543467,5
4899,-664.9323169186192,-778.2994132171045,-79.71864132544741,5
4900,-677.5534074905279,-767.2841822337672,-76.83493343667995,5
4901,-689.995279898499,-756.0720220494395,-73.9314294514809,5
4902,-702.2548644118265,-744.6656990651858,-71.00884548183815,5
4903,-714.3291359006037,-733.0680275413112,-68.06790286346383,5
4904,-726.2151153066781,-721.2818690446953,-65.10932709048724,5
4905,-737.9098699431598,-709.3101317490348,-62.13384827861565,5
4906,-749.4105142273663,-697.1557693711197,-59.14220040771801,5
4907,-760.7142104064002,-684.8217807531229,-56.135121804162935,5
4908,-771.818169545118,-672.3112093369554,-53.11335434426074,5
4909,-782.7196518913369,-659.6271416803901,-50.077643523053744,5
4910,-793.4159674444055,-646.7727075107573,-47.02873851296051,5
4911,-803.9044771945906,-633.7510785788268,-43.96739147584939,5
4912,-814.1825932123196,-620.5654675001854,-40.89435782690893,5
4913,-824.2477794053367,-607.219127781171,-37.81039582717384,5
4914,-834.0975523653452,-593.7153524158143,-34.71626627590392,5
4915,-843.7294817572803,-580.0574732379218,-31.612732603692717,5
4916,-853.141191087282,-566.2488601509401,-28.500560679827014,5
4917,-862.3303579494159,-552.2929200944055,-25.38051832146634,5
4918,-871.2947152067536,-538.1930967322214,-22.25337538243826,5
4919,-880.0320508868098,-523.9528686716986,-19.11990339650669,5
4920,-888.5402092490731,-509.57574974486727,-15.98087554199553,5
4921,-896.8170909561661,-495.0652871726299,-12.837066254000888,5
4922,-904.8606538116245,-480.4250611678129,-9.689251392055288,5
4923,-912.6689131393126,-465.6586840018384,-6.538207462349686,5
4924,-920.2399422860118,-450.7697990341437,-3.3847119990212056,5
4925,-927.5718732896651,-435.76207996508083,-0.22954308950820404,5
4926,-934.6628970582481,-420.6392296392184,2.9265207864465155,5
4927,-941.5112638835544,-405.4049793992405,6.082700849419227,5
